"Specimen","Site","Period","Measurement_value","Element","Element_Portion","Measurement","Measurement_Set","Immature","Site_Name","Specimen_No","Site_No","Reference_value","LSI_ln","Period_No"
"Animal.941","Tell Sabi Abyad (Op III)","PN",20,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1911,24,17.21,0.150241663330543,1
"Animal.942","Tell Sabi Abyad (Op III)","PN",18.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1912,24,17.21,0.0883662596124554,1
"Animal.943","Tell Sabi Abyad (Op III)","PN",18.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1913,24,17.21,0.0883662596124554,1
"Animal.944","Tell Sabi Abyad (Op III)","PN",16.9,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1914,24,17.21,-0.0181769882944204,1
"Animal.945","Tell Sabi Abyad (Op III)","PN",18.6,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1915,24,17.21,0.0776709704957076,1
"Animal.946","Tell Sabi Abyad (Op III)","PN",17.3,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1916,24,17.21,0.00521589128028526,1
"Animal.947","Tell Sabi Abyad (Op III)","PN",18.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1917,24,17.21,0.0559309838593015,1
"Animal.949","Tell Sabi Abyad (Op III)","PN",19.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1918,24,17.21,0.109419668810288,1
"Animal.951","Tell Sabi Abyad (Op III)","PN",18.3,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1919,24,17.21,0.0614104496239271,1
"Animal.952","Tell Sabi Abyad (Op III)","PN",18.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1920,24,17.21,0.0559309838593015,1
"Animal.953","Tell Sabi Abyad (Op III)","PN",18.5,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1921,24,17.21,0.0722801218608311,1
"Animal.954","Tell Sabi Abyad (Op III)","PN",18,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1922,24,17.21,0.0448811476727166,1
"Animal.956","Tell Sabi Abyad (Op III)","PN",17.6,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1923,24,17.21,0.022408291820658,1
"Animal.957","Tell Sabi Abyad (Op III)","PN",19.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1924,24,17.21,0.140191327477042,1
"Animal.958","Tell Sabi Abyad (Op III)","PN",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1925,24,17.21,-0.000581226404040809,1
"Animal.959","Tell Sabi Abyad (Op III)","PN",18.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1926,24,17.21,0.0883662596124554,1
"Animal.960","Tell Sabi Abyad (Op III)","PN",19.1,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1928,24,17.21,0.104197724829136,1
"Animal.961","Tell Sabi Abyad (Op III)","PN",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1929,24,17.21,0.0830329136370928,1
"Animal.962","Tell Sabi Abyad (Op III)","PN",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1930,24,17.21,-0.000581226404040809,1
"Animal.963","Tell Sabi Abyad (Op III)","PN",17.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1931,24,17.21,0.0337078470745915,1
"Animal.964","Tell Sabi Abyad (Op III)","PN",18,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1932,24,17.21,0.0448811476727166,1
"Animal.965","Tell Sabi Abyad (Op III)","PN",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1933,24,17.21,-0.000581226404040809,1
"Animal.966","Tell Sabi Abyad (Op III)","PN",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1934,24,17.21,-0.0421302293169132,1
"Animal.967","Tell Sabi Abyad (Op III)","PN",18.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1935,24,17.21,0.0559309838593015,1
"Animal.968","Tell Sabi Abyad (Op III)","PN",18.1,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1936,24,17.21,0.050421328048332,1
"Animal.969","Tell Sabi Abyad (Op III)","PN",17,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1937,24,17.21,-0.012277266167232,1
"Animal.970","Tell Sabi Abyad (Op III)","PN",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1938,24,17.21,-0.000581226404040809,1
"Animal.971","Tell Sabi Abyad (Op III)","PN",19.6,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1939,24,17.21,0.130038956013023,1
"Animal.972","Tell Sabi Abyad (Op III)","PN",18.8,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1940,24,17.21,0.0883662596124554,1
"Animal.974","Tell Sabi Abyad (Op III)","PN",19,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1941,24,17.21,0.0989483689429923,1
"Animal.976","Tell Sabi Abyad (Op III)","PN",18.1,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1942,24,17.21,0.050421328048332,1
"Animal.977","Tell Sabi Abyad (Op III)","PN",17.7,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1943,24,17.21,0.0280740293563352,1
"Animal.978","Tell Sabi Abyad (Op III)","PN",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1944,24,17.21,-0.000581226404040809,1
"Animal.979","Tell Sabi Abyad (Op III)","PN",20.5,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1945,24,17.21,0.174934275920914,1
"Animal.980","Tell Sabi Abyad (Op III)","PN",19,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1947,24,17.21,0.0989483689429923,1
"Animal.981","Tell Sabi Abyad (Op III)","PN",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1948,24,17.21,0.0830329136370928,1
"Animal.982","Tell Sabi Abyad (Op III)","PN",16.1,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1949,24,17.21,-0.0666713382330307,1
"Animal.983","Tell Sabi Abyad (Op III)","PN",20.4,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1950,24,17.21,0.170044290626723,1
"Animal.984","Tell Sabi Abyad (Op III)","PN",19.7,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1951,24,17.21,0.135128025520495,1
"Animal.985","Tell Sabi Abyad (Op III)","PN",17.4,"Ast",6,"Ast_Bd",7,1,"Tell Sabi Abyad (Op III) (PN)",1952,24,17.21,0.0109795959970352,1
"Animal.1277","Domuztepe","Halaf",18.3,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",188,3,17.21,0.0614104496239271,2
"Animal.1278","Domuztepe","Halaf",17.2,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",189,3,17.21,-0.000581226404040809,2
"Animal.1279","Domuztepe","Halaf",17.4,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",190,3,17.21,0.0109795959970352,2
"Animal.1280","Domuztepe","Halaf",16.5,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",192,3,17.21,-0.0421302293169132,2
"Animal.1281","Domuztepe","Halaf",17.7,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",193,3,17.21,0.0280740293563352,2
"Animal.1282","Domuztepe","Halaf",18.8,"Ast",6,"Ast_Bd",7,1,"Domuztepe (Halaf)",194,3,17.21,0.0883662596124554,2
"Animal.1347","Tell Mozan","EBA",16.6,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",266,21,17.21,-0.0360879148609505,5
"Animal.1348","Tell Mozan","EBA",18.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",267,21,17.21,0.0883662596124554,5
"Animal.1349","Tell Mozan","EBA",16.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",268,21,17.21,-0.0543255024107314,5
"Animal.1350","Tell Mozan","EBA",17,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",270,21,17.21,-0.012277266167232,5
"Animal.1351","Tell Mozan","EBA",17.7,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",271,21,17.21,0.0280740293563352,5
"Animal.1352","Tell Mozan","EBA",17.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",272,21,17.21,-0.00641214671483384,5
"Animal.1353","Tell Mozan","EBA",18,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",273,21,17.21,0.0448811476727166,5
"Animal.1354","Tell Mozan","EBA",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",274,21,17.21,-0.0421302293169132,5
"Animal.1355","Tell Mozan","EBA",16.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",275,21,17.21,-0.0604793679851098,5
"Animal.1356","Tell Mozan","EBA",16.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",276,21,17.21,-0.0666713382330307,5
"Animal.1357","Tell Mozan","EBA",15.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",277,21,17.21,-0.0791715009972622,5
"Animal.1358","Tell Mozan","EBA",13.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",278,21,17.21,-0.272878380016342,5
"Animal.1359","Tell Mozan","EBA",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",279,21,17.21,-0.0421302293169132,5
"Animal.1360","Tell Mozan","EBA",15.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",281,21,17.21,-0.104650586298247,5
"Animal.1361","Tell Mozan","EBA",16.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",282,21,17.21,-0.0666713382330307,5
"Animal.1362","Tell Mozan","EBA",17.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",283,21,17.21,0.0167102707060203,5
"Animal.1363","Tell Mozan","EBA",18.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",284,21,17.21,0.0614104496239271,5
"Animal.1364","Tell Mozan","EBA",17.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",285,21,17.21,0.0337078470745915,5
"Animal.1365","Tell Mozan","EBA",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",286,21,17.21,-0.000581226404040809,5
"Animal.1366","Tell Mozan","EBA",16.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",287,21,17.21,-0.0666713382330307,5
"Animal.1367","Tell Mozan","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",288,21,17.21,0.0830329136370928,5
"Animal.1368","Tell Mozan","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",289,21,17.21,0.0830329136370928,5
"Animal.1369","Tell Mozan","EBA",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",290,21,17.21,-0.0421302293169132,5
"Animal.1370","Tell Mozan","EBA",17.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",292,21,17.21,-0.00641214671483384,5
"Animal.1371","Tell Mozan","EBA",16.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",293,21,17.21,-0.0181769882944204,5
"Animal.1372","Tell Mozan","EBA",16.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",294,21,17.21,-0.0543255024107314,5
"Animal.1373","Tell Mozan","EBA",16.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",295,21,17.21,-0.0241117238142348,5
"Animal.1374","Tell Mozan","EBA",18,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",296,21,17.21,0.0448811476727166,5
"Animal.1375","Tell Mozan","EBA",15.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",297,21,17.21,-0.0854806701905269,5
"Animal.1376","Tell Mozan","EBA",15.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",298,21,17.21,-0.0791715009972622,5
"Animal.1377","Tell Mozan","EBA",16.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",299,21,17.21,-0.0241117238142348,5
"Animal.1378","Tell Mozan","EBA",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",300,21,17.21,-0.0421302293169132,5
"Animal.1379","Tell Mozan","EBA",16.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",301,21,17.21,-0.0604793679851098,5
"Animal.1380","Tell Mozan","EBA",16.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",303,21,17.21,-0.0543255024107314,5
"Animal.1381","Tell Mozan","EBA",16.6,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",304,21,17.21,-0.0360879148609505,5
"Animal.1382","Tell Mozan","EBA",16,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",305,21,17.21,-0.0729018879836669,5
"Animal.1383","Tell Mozan","EBA",17,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",306,21,17.21,-0.012277266167232,5
"Animal.1384","Tell Mozan","EBA",18.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",307,21,17.21,0.050421328048332,5
"Animal.1385","Tell Mozan","EBA",15,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",308,21,17.21,-0.137440409121238,5
"Animal.1386","Tell Mozan","EBA",15.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",309,21,17.21,-0.104650586298247,5
"Animal.1387","Tell Mozan","EBA",14.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",310,21,17.21,-0.144129397272035,5
"Animal.1388","Tell Mozan","EBA",15,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",311,21,17.21,-0.137440409121238,5
"Animal.1389","Tell Mozan","EBA",19.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",312,21,17.21,0.114614485687392,5
"Animal.1390","Tell Mozan","EBA",16.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",314,21,17.21,-0.0604793679851098,5
"Animal.1391","Tell Mozan","EBA",16.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",315,21,17.21,-0.0421302293169132,5
"Animal.1392","Tell Mozan","EBA",16.4,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",316,21,17.21,-0.0482092753932954,5
"Animal.1393","Tell Mozan","EBA",15.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",317,21,17.21,-0.124195182371217,5
"Animal.1394","Tell Mozan","EBA",18.3,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",318,21,17.21,0.0614104496239271,5
"Animal.1395","Tell Mozan","EBA",16.4,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",319,21,17.21,-0.0482092753932954,5
"Animal.1396","Tell Mozan","EBA",17.8,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",320,21,17.21,0.0337078470745915,5
"Animal.1397","Tell Mozan","EBA",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",321,21,17.21,-0.000581226404040809,5
"Animal.1398","Tell Mozan","EBA",15.6,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",322,21,17.21,-0.0982196959679568,5
"Animal.1399","Tell Mozan","EBA",16.7,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",323,21,17.21,-0.0300818908007387,5
"Animal.1400","Tell Mozan","EBA",16.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",326,21,17.21,-0.0604793679851098,5
"Animal.1401","Tell Mozan","EBA",16.4,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (EBA)",327,21,17.21,-0.0482092753932954,5
"Animal.4773","Rubeidheh","LC 4-5",21.3,"Ast",6,"Ast_Bd",7,1,"Rubeidheh (LC 4-5)",691,15,17.21,0.213216462491931,4
"Animal.4774","Rubeidheh","LC 4-5",21.6,"Ast",6,"Ast_Bd",7,1,"Rubeidheh (LC 4-5)",692,15,17.21,0.227202704466671,4
"Animal.4775","Rubeidheh","LC 4-5",19.6,"Ast",6,"Ast_Bd",7,1,"Rubeidheh (LC 4-5)",693,15,17.21,0.130038956013023,4
"Animal.4776","Rubeidheh","LC 4-5",21,"Ast",6,"Ast_Bd",7,1,"Rubeidheh (LC 4-5)",694,15,17.21,0.199031827499975,4
"Animal.4777","Rubeidheh","LC 4-5",19.9,"Ast",6,"Ast_Bd",7,1,"Rubeidheh (LC 4-5)",695,15,17.21,0.145229121506999,4
"Animal.7648","Tell Mozan","MBA",19,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1516,22,17.21,0.0989483689429923,6
"Animal.7649","Tell Mozan","MBA",21.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1517,22,17.21,0.203782430258573,6
"Animal.7650","Tell Mozan","MBA",20.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1519,22,17.21,0.174934275920914,6
"Animal.7651","Tell Mozan","MBA",18.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1520,22,17.21,0.0559309838593015,6
"Animal.7652","Tell Mozan","MBA",18.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1521,22,17.21,0.0936713118421484,6
"Animal.7653","Tell Mozan","MBA",17.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1522,22,17.21,0.0393101026232612,6
"Animal.7654","Tell Mozan","MBA",17.6,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1523,22,17.21,0.022408291820658,6
"Animal.7655","Tell Mozan","MBA",20.1,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1524,22,17.21,0.155229204841582,6
"Animal.7656","Tell Mozan","MBA",17.5,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1525,22,17.21,0.0167102707060203,6
"Animal.7657","Tell Mozan","MBA",19.2,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1526,22,17.21,0.109419668810288,6
"Animal.7658","Tell Mozan","MBA",18.9,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1527,22,17.21,0.0936713118421484,6
"Animal.7659","Tell Mozan","MBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1528,22,17.21,0.150241663330543,6
"Animal.7660","Tell Mozan","MBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1530,22,17.21,0.0830329136370928,6
"Animal.7661","Tell Mozan","MBA",18.6,"Ast",6,"Ast_Bd",7,1,"Tell Mozan (MBA)",1531,22,17.21,0.0776709704957076,6
"Animal.7749","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1585,20,17.21,0.150241663330543,5
"Animal.7750","Tell Chuera","EBA",18.9,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1586,20,17.21,0.0936713118421484,5
"Animal.7751","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1587,20,17.21,0.150241663330543,5
"Animal.7753","Tell Chuera","EBA",19,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1588,20,17.21,0.0989483689429923,5
"Animal.7754","Tell Chuera","EBA",19.1,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1589,20,17.21,0.104197724829136,5
"Animal.7755","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1590,20,17.21,0.150241663330543,5
"Animal.7756","Tell Chuera","EBA",19.3,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1591,20,17.21,0.114614485687392,5
"Animal.7757","Tell Chuera","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1592,20,17.21,0.0830329136370928,5
"Animal.7758","Tell Chuera","EBA",20.4,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1593,20,17.21,0.170044290626723,5
"Animal.7759","Tell Chuera","EBA",17.5,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1594,20,17.21,0.0167102707060203,5
"Animal.7760","Tell Chuera","EBA",19.1,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1595,20,17.21,0.104197724829136,5
"Animal.7761","Tell Chuera","EBA",20.1,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1596,20,17.21,0.155229204841582,5
"Animal.7762","Tell Chuera","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1597,20,17.21,0.0830329136370928,5
"Animal.7763","Tell Chuera","EBA",19.9,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1598,20,17.21,0.145229121506999,5
"Animal.7764","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1599,20,17.21,0.150241663330543,5
"Animal.7765","Tell Chuera","EBA",17.2,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1600,20,17.21,-0.000581226404040809,5
"Animal.7766","Tell Chuera","EBA",20.3,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1601,20,17.21,0.165130275824294,5
"Animal.7767","Tell Chuera","EBA",18.4,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1602,20,17.21,0.0668600543914919,5
"Animal.7768","Tell Chuera","EBA",20.3,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1603,20,17.21,0.165130275824294,5
"Animal.7769","Tell Chuera","EBA",21,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1604,20,17.21,0.199031827499975,5
"Animal.7770","Tell Chuera","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1605,20,17.21,0.0830329136370928,5
"Animal.7771","Tell Chuera","EBA",20.2,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1606,20,17.21,0.160191994183711,5
"Animal.7772","Tell Chuera","EBA",19.9,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1607,20,17.21,0.145229121506999,5
"Animal.7938","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1718,20,17.21,0.150241663330543,5
"Animal.7939","Tell Chuera","EBA",19,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1719,20,17.21,0.0989483689429923,5
"Animal.7940","Tell Chuera","EBA",18.7,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1721,20,17.21,0.0830329136370928,5
"Animal.7941","Tell Chuera","EBA",19.2,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1722,20,17.21,0.109419668810288,5
"Animal.7942","Tell Chuera","EBA",18.5,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1723,20,17.21,0.0722801218608311,5
"Animal.7943","Tell Chuera","EBA",19.2,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1724,20,17.21,0.109419668810288,5
"Animal.7944","Tell Chuera","EBA",17.5,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1725,20,17.21,0.0167102707060203,5
"Animal.7945","Tell Chuera","EBA",19.2,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1726,20,17.21,0.109419668810288,5
"Animal.7946","Tell Chuera","EBA",20,"Ast",6,"Ast_Bd",7,1,"Tell Chuera (EBA)",1727,20,17.21,0.150241663330543,5
"Animal.7947","Kharab Sayyar","EBA",18.8,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1728,11,17.21,0.0883662596124554,5
"Animal.7948","Kharab Sayyar","EBA",18.5,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1729,11,17.21,0.0722801218608311,5
"Animal.7949","Kharab Sayyar","EBA",21.1,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1730,11,17.21,0.203782430258573,5
"Animal.7950","Kharab Sayyar","EBA",18.8,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1732,11,17.21,0.0883662596124554,5
"Animal.7951","Kharab Sayyar","EBA",19.2,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1733,11,17.21,0.109419668810288,5
"Animal.7953","Kharab Sayyar","EBA",18,"Ast",6,"Ast_Bd",7,1,"Kharab Sayyar (EBA)",1734,11,17.21,0.0448811476727166,5
"Animal.14","Tell Surezha","LC 1-3",21,"Cal",7,"Cal_GB",8,1,"Tell Surezha (LC 1-3)",324,25,18.66,0.118140242304225,3
"Animal.16","Tell Surezha","LC 1-3",19.6,"Cal",7,"Cal_GB",8,1,"Tell Surezha (LC 1-3)",354,25,18.66,0.0491473708172739,3
"Animal.297","Sabi Abyad","Halaf",20.4,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",498,16,18.66,0.0891527054309729,2
"Animal.298","Sabi Abyad","Halaf",17.7,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",499,16,18.66,-0.0528175558394144,2
"Animal.299","Sabi Abyad","Halaf",18.9,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",500,16,18.66,0.0127797266463988,2
"Animal.300","Sabi Abyad","Halaf",17.4,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",503,16,18.66,-0.0699119891987145,2
"Animal.301","Sabi Abyad","Halaf",18.2,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",504,16,18.66,-0.0249606013364481,2
"Animal.302","Sabi Abyad","Halaf",18.7,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",505,16,18.66,0.00214132844134308,2
"Animal.303","Sabi Abyad","Halaf",18.7,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",506,16,18.66,0.00214132844134308,2
"Animal.305","Sabi Abyad","Halaf",18.5,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",507,16,18.66,-0.00861146333491869,2
"Animal.306","Sabi Abyad","Halaf",18.8,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",508,16,18.66,0.00747467441670575,2
"Animal.307","Sabi Abyad","Halaf",19,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",509,16,18.66,0.0180567837472427,2
"Animal.308","Sabi Abyad","Halaf",21.5,"Cal",7,"Cal_GB",8,0,"Sabi Abyad (Halaf)",510,16,18.66,0.141670739714419,2
