Specimen,Site,Period,Measurement_value,Element,Element_Portion,Measurement,Measurement_Set,Immature,Site_Name,Specimen_No,Site_No
Animal.690,Raqai,EBA,17.94,Ast,6,Ast_Bd,7,1,Raqai (EBA),1821,16
Animal.691,Raqai,EBA,19.05,Ast,6,Ast_Bd,7,1,Raqai (EBA),1822,16
Animal.692,Raqai,EBA,17.95,Ast,6,Ast_Bd,7,1,Raqai (EBA),1823,16
Animal.693,Raqai,EBA,17.68,Ast,6,Ast_Bd,7,1,Raqai (EBA),1824,16
Animal.694,Raqai,EBA,19.75,Ast,6,Ast_Bd,7,1,Raqai (EBA),1825,16
Animal.695,Raqai,EBA,19.76,Ast,6,Ast_Bd,7,1,Raqai (EBA),1826,16
Animal.696,Raqai,EBA,20.09,Ast,6,Ast_Bd,7,1,Raqai (EBA),1827,16
Animal.697,Raqai,EBA,18.31,Ast,6,Ast_Bd,7,1,Raqai (EBA),1828,16
Animal.698,Raqai,EBA,18.69,Ast,6,Ast_Bd,7,1,Raqai (EBA),1829,16
Animal.699,Raqai,EBA,19.28,Ast,6,Ast_Bd,7,1,Raqai (EBA),1830,16
Animal.700,Raqai,EBA,19.9,Ast,6,Ast_Bd,7,1,Raqai (EBA),1833,16
Animal.701,Raqai,EBA,18.18,Ast,6,Ast_Bd,7,1,Raqai (EBA),1834,16
Animal.793,Hirbemerdon Tepe,MBA,18.9,Ast,6,Ast_Bd,7,1,Hirbemerdon Tepe (MBA),2113,9
Animal.794,Hirbemerdon Tepe,MBA,19.8,Ast,6,Ast_Bd,7,1,Hirbemerdon Tepe (MBA),2116,9
Animal.795,Hirbemerdon Tepe,MBA,18.2,Ast,6,Ast_Bd,7,1,Hirbemerdon Tepe (MBA),2127,9
Animal.796,Basur Hoyuk,MBA,21.9,Ast,6,Ast_Bd,7,1,Basur Hoyuk (MBA),2135,2
Animal.797,Kenan Tepe,MBA,19,Ast,6,Ast_Bd,7,1,Kenan Tepe (MBA),2136,12
Animal.798,Kenan Tepe,MBA,19.3,Ast,6,Ast_Bd,7,1,Kenan Tepe (MBA),2142,12
Animal.799,Kenan Tepe,MBA,19.3,Ast,6,Ast_Bd,7,1,Kenan Tepe (MBA),2149,12
Animal.800,Muslumantepe,MBA,22.9,Ast,6,Ast_Bd,7,1,Muslumantepe (MBA),2162,15
Animal.801,Muslumantepe,MBA,21.8,Ast,6,Ast_Bd,7,1,Muslumantepe (MBA),2172,15
Animal.860,Tell Beydar,EBA,20,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2232,20
Animal.861,Tell Beydar,EBA,18,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2233,20
Animal.862,Tell Beydar,EBA,18.5,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2234,20
Animal.863,Tell Beydar,EBA,18.6,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2235,20
Animal.864,Tell Beydar,EBA,16.3,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2236,20
Animal.866,Tell Beydar,EBA,18.2,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2237,20
Animal.867,Tell Beydar,EBA,18.4,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2238,20
Animal.868,Tell Beydar,EBA,18.8,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2239,20
Animal.869,Tell Beydar,EBA,19.7,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2240,20
Animal.870,Tell Beydar,EBA,17.4,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2241,20
Animal.871,Tell Beydar,EBA,19.7,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2242,20
Animal.872,Tell Beydar,EBA,19,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2243,20
Animal.873,Tell Beydar,EBA,18.5,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2244,20
Animal.874,Tell Beydar,EBA,17.6,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2245,20
Animal.875,Tell Beydar,EBA,17.3,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2246,20
Animal.876,Tell Beydar,EBA,21.9,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2247,20
Animal.877,Tell Beydar,EBA,17.3,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2248,20
Animal.878,Tell Beydar,EBA,18.2,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2249,20
Animal.879,Tell Beydar,EBA,17.6,Ast,6,Ast_Bd,7,1,Tell Beydar (EBA),2250,20
Animal.899,Tell Sabi Abyad (Op III),PN,19.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2268,27
Animal.900,Tell Sabi Abyad (Op III),PN,21.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2270,27
Animal.901,Tell Sabi Abyad (Op III),PN,19.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2271,27
Animal.902,Tell Sabi Abyad (Op III),PN,19.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2272,27
Animal.903,Tell Sabi Abyad (Op III),PN,19.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2273,27
Animal.904,Tell Sabi Abyad (Op III),PN,18.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2274,27
Animal.905,Tell Sabi Abyad (Op III),PN,17.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2275,27
Animal.906,Tell Sabi Abyad (Op III),PN,18.9,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2276,27
Animal.907,Tell Sabi Abyad (Op III),PN,15.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2277,27
Animal.908,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2278,27
Animal.909,Tell Sabi Abyad (Op III),PN,15.9,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2279,27
Animal.910,Tell Sabi Abyad (Op III),PN,17.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2281,27
Animal.913,Tell Sabi Abyad (Op III),PN,18.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2282,27
Animal.914,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2283,27
Animal.915,Tell Sabi Abyad (Op III),PN,16.7,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2284,27
Animal.916,Tell Sabi Abyad (Op III),PN,18.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2285,27
Animal.917,Tell Sabi Abyad (Op III),PN,22.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2286,27
Animal.918,Tell Sabi Abyad (Op III),PN,18.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2287,27
Animal.920,Tell Sabi Abyad (Op III),PN,19.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2289,27
Animal.921,Tell Sabi Abyad (Op III),PN,18.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2290,27
Animal.922,Tell Sabi Abyad (Op III),PN,17.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2291,27
Animal.923,Tell Sabi Abyad (Op III),PN,17.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2292,27
Animal.924,Tell Sabi Abyad (Op III),PN,17.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2293,27
Animal.926,Tell Sabi Abyad (Op III),PN,19.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2294,27
Animal.927,Tell Sabi Abyad (Op III),PN,20,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2295,27
Animal.929,Tell Sabi Abyad (Op III),PN,17.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2296,27
Animal.932,Tell Sabi Abyad (Op III),PN,18.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2298,27
Animal.933,Tell Sabi Abyad (Op III),PN,20.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2299,27
Animal.934,Tell Sabi Abyad (Op III),PN,18.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2300,27
Animal.936,Tell Sabi Abyad (Op III),PN,17.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2301,27
Animal.937,Tell Sabi Abyad (Op III),PN,17.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2302,27
Animal.938,Tell Sabi Abyad (Op III),PN,17.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2303,27
Animal.939,Tell Sabi Abyad (Op III),PN,19.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2304,27
Animal.940,Tell Sabi Abyad (Op III),PN,16.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2306,27
Animal.941,Tell Sabi Abyad (Op III),PN,20,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2307,27
Animal.942,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2308,27
Animal.943,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2309,27
Animal.944,Tell Sabi Abyad (Op III),PN,16.9,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2310,27
Animal.945,Tell Sabi Abyad (Op III),PN,18.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2311,27
Animal.946,Tell Sabi Abyad (Op III),PN,17.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2312,27
Animal.947,Tell Sabi Abyad (Op III),PN,18.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2313,27
Animal.949,Tell Sabi Abyad (Op III),PN,19.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2314,27
Animal.951,Tell Sabi Abyad (Op III),PN,18.3,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2315,27
Animal.952,Tell Sabi Abyad (Op III),PN,18.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2316,27
Animal.953,Tell Sabi Abyad (Op III),PN,18.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2317,27
Animal.954,Tell Sabi Abyad (Op III),PN,18,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2318,27
Animal.956,Tell Sabi Abyad (Op III),PN,17.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2319,27
Animal.957,Tell Sabi Abyad (Op III),PN,19.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2320,27
Animal.958,Tell Sabi Abyad (Op III),PN,17.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2321,27
Animal.959,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2322,27
Animal.960,Tell Sabi Abyad (Op III),PN,19.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2324,27
Animal.961,Tell Sabi Abyad (Op III),PN,18.7,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2325,27
Animal.962,Tell Sabi Abyad (Op III),PN,17.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2326,27
Animal.963,Tell Sabi Abyad (Op III),PN,17.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2327,27
Animal.964,Tell Sabi Abyad (Op III),PN,18,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2328,27
Animal.965,Tell Sabi Abyad (Op III),PN,17.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2329,27
Animal.966,Tell Sabi Abyad (Op III),PN,16.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2330,27
Animal.967,Tell Sabi Abyad (Op III),PN,18.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2331,27
Animal.968,Tell Sabi Abyad (Op III),PN,18.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2332,27
Animal.969,Tell Sabi Abyad (Op III),PN,17,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2333,27
Animal.970,Tell Sabi Abyad (Op III),PN,17.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2334,27
Animal.971,Tell Sabi Abyad (Op III),PN,19.6,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2335,27
Animal.972,Tell Sabi Abyad (Op III),PN,18.8,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2336,27
Animal.974,Tell Sabi Abyad (Op III),PN,19,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2337,27
Animal.976,Tell Sabi Abyad (Op III),PN,18.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2338,27
Animal.977,Tell Sabi Abyad (Op III),PN,17.7,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2339,27
Animal.978,Tell Sabi Abyad (Op III),PN,17.2,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2340,27
Animal.979,Tell Sabi Abyad (Op III),PN,20.5,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2341,27
Animal.980,Tell Sabi Abyad (Op III),PN,19,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2343,27
Animal.981,Tell Sabi Abyad (Op III),PN,18.7,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2344,27
Animal.982,Tell Sabi Abyad (Op III),PN,16.1,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2345,27
Animal.983,Tell Sabi Abyad (Op III),PN,20.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2346,27
Animal.984,Tell Sabi Abyad (Op III),PN,19.7,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2347,27
Animal.985,Tell Sabi Abyad (Op III),PN,17.4,Ast,6,Ast_Bd,7,1,Tell Sabi Abyad (Op III) (PN),2348,27
Animal.1277,Domuztepe,Halaf,18.3,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),188,3
Animal.1278,Domuztepe,Halaf,17.2,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),189,3
Animal.1279,Domuztepe,Halaf,17.4,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),190,3
Animal.1280,Domuztepe,Halaf,16.5,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),192,3
Animal.1281,Domuztepe,Halaf,17.7,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),193,3
Animal.1282,Domuztepe,Halaf,18.8,Ast,6,Ast_Bd,7,1,Domuztepe (Halaf),194,3
Animal.1347,Tell Mozan,EBA,16.6,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),266,24
Animal.1348,Tell Mozan,EBA,18.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),267,24
Animal.1349,Tell Mozan,EBA,16.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),268,24
Animal.1350,Tell Mozan,EBA,17,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),270,24
Animal.1351,Tell Mozan,EBA,17.7,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),271,24
Animal.1352,Tell Mozan,EBA,17.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),272,24
Animal.1353,Tell Mozan,EBA,18,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),273,24
Animal.1354,Tell Mozan,EBA,16.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),274,24
Animal.1355,Tell Mozan,EBA,16.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),275,24
Animal.1356,Tell Mozan,EBA,16.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),276,24
Animal.1357,Tell Mozan,EBA,15.9,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),277,24
Animal.1358,Tell Mozan,EBA,13.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),278,24
Animal.1359,Tell Mozan,EBA,16.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),279,24
Animal.1360,Tell Mozan,EBA,15.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),281,24
Animal.1361,Tell Mozan,EBA,16.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),282,24
Animal.1362,Tell Mozan,EBA,17.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),283,24
Animal.1363,Tell Mozan,EBA,18.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),284,24
Animal.1364,Tell Mozan,EBA,17.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),285,24
Animal.1365,Tell Mozan,EBA,17.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),286,24
Animal.1366,Tell Mozan,EBA,16.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),287,24
Animal.1367,Tell Mozan,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),288,24
Animal.1368,Tell Mozan,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),289,24
Animal.1369,Tell Mozan,EBA,16.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),290,24
Animal.1370,Tell Mozan,EBA,17.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),292,24
Animal.1371,Tell Mozan,EBA,16.9,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),293,24
Animal.1372,Tell Mozan,EBA,16.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),294,24
Animal.1373,Tell Mozan,EBA,16.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),295,24
Animal.1374,Tell Mozan,EBA,18,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),296,24
Animal.1375,Tell Mozan,EBA,15.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),297,24
Animal.1376,Tell Mozan,EBA,15.9,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),298,24
Animal.1377,Tell Mozan,EBA,16.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),299,24
Animal.1378,Tell Mozan,EBA,16.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),300,24
Animal.1379,Tell Mozan,EBA,16.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),301,24
Animal.1380,Tell Mozan,EBA,16.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),303,24
Animal.1381,Tell Mozan,EBA,16.6,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),304,24
Animal.1382,Tell Mozan,EBA,16,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),305,24
Animal.1383,Tell Mozan,EBA,17,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),306,24
Animal.1384,Tell Mozan,EBA,18.1,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),307,24
Animal.1385,Tell Mozan,EBA,15,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),308,24
Animal.1386,Tell Mozan,EBA,15.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),309,24
Animal.1387,Tell Mozan,EBA,14.9,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),310,24
Animal.1388,Tell Mozan,EBA,15,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),311,24
Animal.1389,Tell Mozan,EBA,19.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),312,24
Animal.1390,Tell Mozan,EBA,16.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),314,24
Animal.1391,Tell Mozan,EBA,16.5,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),315,24
Animal.1392,Tell Mozan,EBA,16.4,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),316,24
Animal.1393,Tell Mozan,EBA,15.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),317,24
Animal.1394,Tell Mozan,EBA,18.3,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),318,24
Animal.1395,Tell Mozan,EBA,16.4,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),319,24
Animal.1396,Tell Mozan,EBA,17.8,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),320,24
Animal.1397,Tell Mozan,EBA,17.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),321,24
Animal.1398,Tell Mozan,EBA,15.6,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),322,24
Animal.1399,Tell Mozan,EBA,16.7,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),323,24
Animal.1400,Tell Mozan,EBA,16.2,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),326,24
Animal.1401,Tell Mozan,EBA,16.4,Ast,6,Ast_Bd,7,1,Tell Mozan (EBA),327,24
Animal.4773,Rubeidheh,LC 4-5,21.3,Ast,6,Ast_Bd,7,1,Rubeidheh (LC 4-5),927,17
Animal.4774,Rubeidheh,LC 4-5,21.6,Ast,6,Ast_Bd,7,1,Rubeidheh (LC 4-5),928,17
Animal.4775,Rubeidheh,LC 4-5,19.6,Ast,6,Ast_Bd,7,1,Rubeidheh (LC 4-5),929,17
Animal.4776,Rubeidheh,LC 4-5,21,Ast,6,Ast_Bd,7,1,Rubeidheh (LC 4-5),930,17
Animal.4777,Rubeidheh,LC 4-5,19.9,Ast,6,Ast_Bd,7,1,Rubeidheh (LC 4-5),931,17
Animal.7648,Tell Mozan,MBA,19,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1911,25
Animal.7649,Tell Mozan,MBA,21.1,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1912,25
Animal.7650,Tell Mozan,MBA,20.5,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1914,25
Animal.7651,Tell Mozan,MBA,18.2,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1915,25
Animal.7652,Tell Mozan,MBA,18.9,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1916,25
Animal.7653,Tell Mozan,MBA,17.9,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1917,25
Animal.7654,Tell Mozan,MBA,17.6,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1918,25
Animal.7655,Tell Mozan,MBA,20.1,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1919,25
Animal.7656,Tell Mozan,MBA,17.5,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1920,25
Animal.7657,Tell Mozan,MBA,19.2,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1921,25
Animal.7658,Tell Mozan,MBA,18.9,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1922,25
Animal.7659,Tell Mozan,MBA,20,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1923,25
Animal.7660,Tell Mozan,MBA,18.7,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1925,25
Animal.7661,Tell Mozan,MBA,18.6,Ast,6,Ast_Bd,7,1,Tell Mozan (MBA),1926,25
Animal.7749,Tell Chuera,EBA,20,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1980,22
Animal.7750,Tell Chuera,EBA,18.9,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1981,22
Animal.7751,Tell Chuera,EBA,20,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1982,22
Animal.7752,Tell Chuera,EBA,29.1,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1983,22
Animal.7753,Tell Chuera,EBA,19,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1984,22
Animal.7754,Tell Chuera,EBA,19.1,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1985,22
Animal.7755,Tell Chuera,EBA,20,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1986,22
Animal.7756,Tell Chuera,EBA,19.3,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1987,22
Animal.7757,Tell Chuera,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1988,22
Animal.7758,Tell Chuera,EBA,20.4,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1989,22
Animal.7759,Tell Chuera,EBA,17.5,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1990,22
Animal.7760,Tell Chuera,EBA,19.1,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1991,22
Animal.7761,Tell Chuera,EBA,20.1,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1992,22
Animal.7762,Tell Chuera,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1993,22
Animal.7763,Tell Chuera,EBA,19.9,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1994,22
Animal.7764,Tell Chuera,EBA,20,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1995,22
Animal.7765,Tell Chuera,EBA,17.2,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1996,22
Animal.7766,Tell Chuera,EBA,20.3,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1997,22
Animal.7767,Tell Chuera,EBA,18.4,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1998,22
Animal.7768,Tell Chuera,EBA,20.3,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),1999,22
Animal.7769,Tell Chuera,EBA,21,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2000,22
Animal.7770,Tell Chuera,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2001,22
Animal.7771,Tell Chuera,EBA,20.2,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2002,22
Animal.7772,Tell Chuera,EBA,19.9,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2003,22
Animal.7938,Tell Chuera,EBA,20,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2114,22
Animal.7939,Tell Chuera,EBA,19,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2115,22
Animal.7940,Tell Chuera,EBA,18.7,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2117,22
Animal.7941,Tell Chuera,EBA,19.2,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2118,22
Animal.7942,Tell Chuera,EBA,18.5,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2119,22
Animal.7943,Tell Chuera,EBA,19.2,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2120,22
Animal.7944,Tell Chuera,EBA,17.5,Ast,6,Ast_Bd,7,1,Tell Chuera (EBA),2121,22
